Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at
1416352077022855169,neutral,0.9401954412460328,0.7970093488693237,0.6773704290390015,@sarahmeganbridg @rwynnemp We are not in lockdown - but it would be very helpful if @VicGovDH could confirm next steps for our building @VictorianCHO @DanielAndrewsMP,,Australia,Sat Jul 17 11:00:24 +0000 2021
1416352421182275584,negative,0.779032289981842,0.7962204217910767,2.3110737800598145,@dontdoitdani Welcome to how hospitality/events/the arts industry have been feeling this whole pandemic. It’s horrible but we’ve been keeping our chin up because we know it’s going to help us return to normal faster.,,Australia,Sat Jul 17 11:01:46 +0000 2021
1416352456972279813,neutral,1.3104771375656128,1.0522522926330566,0.6726897954940796,The Covid check-in and check-out process would be so much more efficient if it didn't require two face id checks while wearing a mask. Just a scan in and a scan out is all it would really need. #COVID19nsw #covidsydney,"COVID19nsw, covidsydney",Australia,Sat Jul 17 11:01:54 +0000 2021
1416352627734974465,neutral,2.2683534622192383,2.1608011722564697,-0.7360504865646362,Second Covid jab done! Pfizer jab at Sydney Olympic Park. #Pfizer #COVID19nsw #vaccinated #roarlouder #sparkleharder https://t.co/awslhADXCY,"Pfizer, COVID19nsw, vaccinated, roarlouder, sparkleharder",Australia,Sat Jul 17 11:02:35 +0000 2021
1416352689772920832,neutral,1.5024739503860474,1.196792721748352,-0.4249383509159088,I'd say 2-3 weeks https://t.co/vQZpu0jKP9,,Australia,Sat Jul 17 11:02:50 +0000 2021
1416352810350776324,positive,0.919446051120758,1.362731695175171,0.2587556838989258,"@PRGuy17 Does my head in that more removalists traveled from West Hoxton , to Figtree, then out to Molong while knowing they were Covid positive. #WheretheFuckAreWeMal #GladysCovidSpreaders","WheretheFuckAreWeMal, GladysCovidSpreaders",Australia,Sat Jul 17 11:03:19 +0000 2021
1416352977514680323,negative,1.3315234184265137,-0.8954155445098877,2.0571966171264653,@kirkbroadhurst @JElliotMP Sydney is in lockdown. It's illegal to leave Sydney.,,Australia,Sat Jul 17 11:03:59 +0000 2021
1416353172465979393,negative,1.3176591396331787,-1.273235559463501,3.2584111690521236,"@RedJules4 @David_Speers Seriously? That’s what you’ve got.  Where’s the damning outright condemnation that NSW govt got it wrong.  It failed to contain the Bondi outbreak when they had a chance.  Think about it, NSW govt allowed it to escape shutting down another city.  Again!",,Australia,Sat Jul 17 11:04:45 +0000 2021
1416353583033819144,negative,0.5548886060714722,0.17230017483234406,2.1075007915496826,"@lisagiven @BradRyan @MatthewJoel92 @rwynnemp @theheraldsun Hah! While I hate that term, you might well be right. Especially considering the “hard lockdown” comment came from the Herald Sun originally. They’re not always that concerned with facts! 😅",,Australia,Sat Jul 17 11:06:23 +0000 2021
1416353740982865922,negative,1.3691623210906982,0.3537790775299072,1.3983819484710691,"@JoshFrydenberg @EconomistAnge @theheraldsun We remember what you did last year &amp; 4th lockdown, how you threw us under the bus when we were very fragile &amp; vulnerable. We remember how you played politics against @DanielAndrewsMP &amp; @VictorianCHO. And you're playing politics now in an election year. #shameonyou #VoteJoshOut","shameonyou, VoteJoshOut",Australia,Sat Jul 17 11:07:01 +0000 2021
1416353956146475009,negative,1.4292044639587402,-0.4056931436061859,1.626574158668518,@David_Speers David you have never in a true lockdown like we have here in WA where the state shuts down as everyone stays home apart from essential workers,,Australia,Sat Jul 17 11:07:52 +0000 2021
1416355380293107718,negative,1.4697965383529663,-0.43786528706550604,1.8959915637969968,@DoctorKarl What frustrates me. Lockdown was to test the weaponisation of 5G while we were at home. Now at lockdown/test number 5.0 why can’t they get it to work?,,Australia,Sat Jul 17 11:13:31 +0000 2021
1416356235327074305,negative,1.0739134550094604,-0.7498155832290649,2.1457071304321294,@julia_zemiro Kind did admit to recommending a total lockdown and a “lockdown” was implemented.  Was just missing the air quotes.,,Australia,Sat Jul 17 11:16:55 +0000 2021
1416356495088705536,positive,0.7197560667991638,2.734473466873169,0.15506286919116974,"OMG I'm going crazy here people in this Lockdown I had so many great ideas planned for my YouTube channel with great content I'm sure you will all enjoy, but being in lockdown is holding me back 😭😭😭",,Australia,Sat Jul 17 11:17:57 +0000 2021
1416356558867341312,neutral,1.378887414932251,-0.041082628071308136,0.9599274396896362,"When two sides go to war...
Give me a target. https://t.co/cHlCp57bqC https://t.co/CcbCypepvR",,Australia,Sat Jul 17 11:18:12 +0000 2021
1416356889416192000,positive,0.2586760222911835,2.3373281955718994,-0.044318966567516334,@GaryLineker Yes! I made a delicious lockdown dinner https://t.co/D1WZcA248q,,Australia,Sat Jul 17 11:19:31 +0000 2021
1416356935662641158,neutral,1.5221220254898071,0.6095305681228638,1.1113512516021729,"@MarilynShephe15 @NickMcCallum7 @3AW693 “but has been authorized for emergency use by FDA under an Emergency Use Authorization (EUA) to prevent Coronavirus Disease 2019 (COVID-19) for use in individuals 12 years of age and older.”
You left that part out…. You’re welcome",,Australia,Sat Jul 17 11:19:42 +0000 2021
1416356997524459520,neutral,1.8182907104492188,0.06684589385986328,0.5496165156364441,@PatsKarvelas And spread to regional areas the Lockdown is preemptive.,,Australia,Sat Jul 17 11:19:57 +0000 2021
1416357061420404738,neutral,1.405813694000244,1.2719117403030396,0.08857941627502441,"Inspired by Guillaume’s roast leg of lamb over wood fire #platdetour @cuclingcentral #cupcakechallenge
#lockdown https://t.co/yWsiLcNHxQ","platdetour, cupcakechallenge, lockdown",Australia,Sat Jul 17 11:20:12 +0000 2021
1416357601009442818,negative,1.6031241416931152,-0.9642813205718994,2.1280782222747803,@David_Speers WA Government does each time we have a lockdown as Perth and peel shut-down for the duration,,Australia,Sat Jul 17 11:22:21 +0000 2021
1416358066233118726,negative,0.919636368751526,-0.9431989789009094,3.4715893268585205,"Hey #ScottyDoesNothing 

Your 2 largest states are in lockdown people loosing their jobs businesses...
Any chance you could step up and blame us the people for your ineptitude just so we can cope?
The clock is ticking for us",ScottyDoesNothing,Australia,Sat Jul 17 11:24:12 +0000 2021
1416358080816680964,neutral,1.6010063886642456,-0.17179188132286072,0.8962238430976868,Surely being in full lockdown is easier than being a Knights supporter 😫😫#NRLStormKnights,NRLStormKnights,Australia,Sat Jul 17 11:24:15 +0000 2021
1416358444353744898,neutral,0.9222785830497742,0.35196661949157715,0.41082626581192017,Shoulda been there last year f***k covid https://t.co/f78Q4wEZGu,,Australia,Sat Jul 17 11:25:42 +0000 2021
1416358455229616133,negative,1.140951156616211,-1.02921462059021,2.7523763179779053,@kirkbroadhurst @JElliotMP Do you want cops on every street corner ? Most my family are in Sydney and they don't feel like it's a lockdown in name only.,,Australia,Sat Jul 17 11:25:45 +0000 2021
1416359141250015236,negative,0.7635518312454224,0.1795876920223236,1.4453336000442505,"So sorry for you mate.

Wish you had McGowan like we do. https://t.co/uiCxB30Ujw",,Australia,Sat Jul 17 11:28:28 +0000 2021
1416359210321793027,negative,1.494147539138794,-0.8326261043548584,2.310209035873413,"Testing places for COVID-19 that cite ""no referral"" don't want to be a doctor doing that, and there is no GOD they can use as a doctor because the Governor of New South Wales does not have a cost of business they are going to get to.",,Australia,Sat Jul 17 11:28:45 +0000 2021
1416359799189512195,neutral,1.2700656652450562,0.519497811794281,0.907533884048462,@samaskydweller @JElliotMP @GladysB I'm yet to see any evidence that outdoor mask wearing has stopped anything. Covid theatre. Maybe you'd prefer a Dan lockdown of the whole state.,,Australia,Sat Jul 17 11:31:05 +0000 2021
1416360232909824003,negative,1.1114645004272459,-0.7538060545921326,1.813982605934143,@fayafox @haris43516539 Yes no fear from Covid-19 😝😝😝😝,,Australia,Sat Jul 17 11:32:48 +0000 2021
1416360589090115584,negative,0.8397131562232971,-1.1016324758529663,3.5415380001068115,"Bull shit. 

They're no more severe than Victoria endures every time one of her sister states leaks a seeding event across the border.

What planet do you live on? https://t.co/Vy2QpaZz0R",,Australia,Sat Jul 17 11:34:13 +0000 2021
1416360648443777030,neutral,1.5733613967895508,-0.21796104311943051,1.4118053913116455,"@CraigKellyMP @DanielAndrewsMP So these businesses would remain open, be flooded with customers and prosperous if COVID was allowed to spread uncontrolled throughout the community???",,Australia,Sat Jul 17 11:34:27 +0000 2021
1416360859736018948,neutral,1.3441150188446045,0.7987479567527771,-0.3142413794994354,"I signed, boot her out https://t.co/Rbjqfslmqa",,Australia,Sat Jul 17 11:35:18 +0000 2021
1416361676048240640,negative,0.8710595965385437,-1.4733834266662598,4.526505470275879,"This is utter rubbish.

We in the West know how to lock down and when.

Victoria is the gold standard.

What planet does Speers inhabit? https://t.co/Vy2QpaZz0R",,Australia,Sat Jul 17 11:38:32 +0000 2021
1416361914167296002,neutral,1.8013321161270142,0.7236677408218384,0.36726632714271545,"NSW Covid numbers for Sunday morning are believed to be 105 according to the man’s man
🦠🦠🦠",,Australia,Sat Jul 17 11:39:29 +0000 2021
1416362058782674947,negative,1.30415940284729,-1.1880801916122437,3.0102105140686035,"I agree, how is Katie Hopkins allowed to come here and spread the disease of hate and close mindedness, when we already have COVID to contend with? https://t.co/y5stmUJunN",,Australia,Sat Jul 17 11:40:04 +0000 2021
1416362377818214401,neutral,1.991981029510498,0.20354321599006653,0.9317083954811096,A whole lot of folks gonna move out of the “friend zone” this #lockdown 😂😂😂 https://t.co/qG2Jg3IVvc,lockdown,Australia,Sat Jul 17 11:41:20 +0000 2021
1416362893168111622,negative,1.2513904571533203,0.3136818110942841,1.260798096656799,"If left alone, I wonder how quickly it takes for this to hit the bottom dollar. Already this year, there’s been so much more talk about people tuning out of games. Obviously attendances are down because of Covid but once the ratings go down…you know the rest.",,Australia,Sat Jul 17 11:43:23 +0000 2021
1416363036839878656,neutral,1.3503414392471311,0.9879962801933287,-0.3727697432041168,Get one with fewer pieces. https://t.co/m9sujZttXS,,Australia,Sat Jul 17 11:43:57 +0000 2021
1416363204498792448,negative,0.38019144535064703,-0.6121553778648376,3.179335832595825,It's why @GladysB is the Gold Standard in fucking up the Covid19 response! If she cared for NSW people she'd have locked the place down and kick @ScottMorrisonMP out and keep him out. https://t.co/w8nIaE26vM,,Australia,Sat Jul 17 11:44:37 +0000 2021
1416363293900304384,neutral,1.537781000137329,0.5618953108787537,0.6804216504096985,If you haven’t heard of these guys yet I can recommend checking out their website 👍 https://t.co/bBNPM3j6Dm https://t.co/4ozg2Di7rl,,Australia,Sat Jul 17 11:44:58 +0000 2021
1416363364523995239,neutral,1.1133155822753906,-0.1332283318042755,0.939642071723938,This is a thread IPRs and global health folks/anybody https://t.co/hAl3Yip5cD,,Australia,Sat Jul 17 11:45:15 +0000 2021
1416363709090320385,negative,1.0652033090591428,-0.8821976184844971,3.0536229610443115,"@emma__jayne14 @susan_taylor07 @GladysB When will Josh Frytheturd  eviserate the NSW government and leader G***** for their ineptitude in handling of this lockdown, why they are making it up as they go along and why they have no plan to get out of this economic disaster?  I mean this Clusterfck is diabolical.",,Australia,Sat Jul 17 11:46:37 +0000 2021
1416363941563822080,neutral,1.095031499862671,0.9404361248016356,-0.07381437718868256,You're a bit late mate. https://t.co/pWuNNFrFdW,,Australia,Sat Jul 17 11:47:33 +0000 2021
1416364368405491718,negative,1.6991634368896484,-1.3817175626754759,3.472242593765259,"@smh All this because Gladys &amp; NSW Health were too arrogant to lockdown Sydney immediately COVID was in the community in the Eastern suburbs, remember this started in the Eastern suburbs,",,Australia,Sat Jul 17 11:49:14 +0000 2021
1416364447795322880,neutral,0.573706865310669,0.08416978269815445,0.42610034346580505,Yes. Yes they are https://t.co/2YhAeQ4SDO,,Australia,Sat Jul 17 11:49:33 +0000 2021
1416365010293444612,negative,1.285433650016785,-1.0451126098632812,2.83773136138916,"@7NewsSydney This outbreak started in the Eastern suburbs, Gladys &amp; NSW Health were too arrogant to lockdown then, which many experts totally requested. Now it's in the SW all because they FAILED.",,Australia,Sat Jul 17 11:51:47 +0000 2021
