Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at
1367059517297500164,neutral,1.1882572174072266,0.06838835030794144,1.135655641555786,"@sunriseon7 Oct 2020. Bleach, or most standard disinfectants. Why are you making a massive deal out of this, non-story?

https://t.co/dDiiZxtCIu

#BadReporting",BadReporting,Australia,Wed Mar 03 10:29:22 +0000 2021
1367064589301473286,positive,1.3977291584014893,7.4897918701171875,-1.9976410865783687,Thank you to the amazing team at Sunshine Hospital! @western_health https://t.co/pVKfz5mWW9,,Australia,Wed Mar 03 10:49:31 +0000 2021
1367065262713753601,negative,0.835037887096405,0.13058584928512573,1.1575826406478882,"True, there's some sickness, but the 'nation' is just ordinary old OZ bumbling along. Getting a bit better sometimes. Slipping a bit others. Let's not overegg it. https://t.co/gqVuQZwoDG",,Australia,Wed Mar 03 10:52:12 +0000 2021
1367065837983600643,neutral,1.80412232875824,-0.9108142852783204,1.4755805730819702,"I have no symptoms either, so why would I have a test? Unless I had been exposed to a known case, what is the point?😳 https://t.co/zcPFb1GKwK",,Australia,Wed Mar 03 10:54:29 +0000 2021
1367054133312712715,positive,1.0662258863449097,1.1638535261154177,0.4857084453105927,"My mom and dad got the covid jab today. Painless and no side effects. They are very happy and will get the second jab early next month.

Sashtang pranam @narendramodi ji and all health workers. https://t.co/6EQDkQnaK8",,Australia,Wed Mar 03 10:07:58 +0000 2021
1367058801115897867,neutral,1.6474525928497314,-0.09674706310033797,1.4587807655334473,"@RonniSalt Didn't the PM also decide not to read the anonymous letter, and also imply they only ever had a paper copy that was passed on by the PM to the AFP as directed on Wednesday, the PM merely briefed on it's contents, Porter unable to see it as a result? Doesn't seem very Covid safe.",,Australia,Wed Mar 03 10:26:31 +0000 2021
1367064193984131073,negative,1.2922251224517822,-0.19106075167655945,1.5777157545089722,"@ScottMorrisonMP How could the economy grow 3.1% during covid-19? To me this doesn't sound like growth, it sounds like inflation. Meaning costs went up due to the $1000 dollar bonus to Jobseeker and keeper. Or people simply spent the money - thus raising the his to 3 .1 as you say.",,Australia,Wed Mar 03 10:47:57 +0000 2021
1367066179848728579,positive,0.9244161248207092,2.371801853179932,0.06619542837142944,#savinglives Great to know that Czech patients with covid-19 could receive ivermectin experimentally from their GP as early as next week. #Ivermectin #stopgroupthink https://t.co/RLQqlg7RuQ,"savinglives, Ivermectin, stopgroupthink",Australia,Wed Mar 03 10:55:50 +0000 2021
1367054764458926090,neutral,1.7560563087463381,-0.7846090793609619,1.3901877403259275,@andrewbogut Didn’t Vlad have a vaccine before all of us? 😂,,Australia,Wed Mar 03 10:10:29 +0000 2021
1367072004172517381,negative,0.2764797806739807,-0.2628935873508453,2.5811872482299805,This world doesn’t deserve @DollyParton 🤩 #COVID19 #COVID19Vaccine #DollyParton #vaccine https://t.co/2VYMHaI5c4,"COVID19, COVID19Vaccine, DollyParton, vaccine",Australia,Wed Mar 03 11:18:59 +0000 2021
1367073393107865604,negative,0.4340296983718872,-0.5198934078216553,1.6082816123962402,Probably die from Covid.😳 https://t.co/Ferj5om4UB,,Australia,Wed Mar 03 11:24:30 +0000 2021
1367074830978146307,negative,0.4461727440357208,-0.6821352243423462,2.0789291858673096,Gates is evil personified ... https://t.co/14GxmlCxko,,Australia,Wed Mar 03 11:30:13 +0000 2021
1367073346442043393,negative,0.8612996339797974,-1.2783888578414917,3.3892536163330083,"@BethanyinCBR The whole Lib Govt and ScoMo totally f**ked up bigtime, what a mess, example The Covid vaccine they havent got a clue what they are doing..typical",,Australia,Wed Mar 03 11:24:19 +0000 2021
1367075134574452736,neutral,2.338515520095825,1.5478649139404297,-0.4785988330841065,#savinglives Distribution of ivermectin as an early treatment gains momentum in the Republic of North Macedonia #Ivermectin #earlytreatment #stopgroupthink https://t.co/delUKdMq7P,"savinglives, Ivermectin, earlytreatment, stopgroupthink",Australia,Wed Mar 03 11:31:25 +0000 2021
1367077239540486144,positive,0.8926029205322266,2.2101476192474365,-0.3545415699481964,"@Mattophobia The contactless limit in Australia has been $100 for years, they even boosted it to $200 in some places during the height of Covid here, it's worked great",,Australia,Wed Mar 03 11:39:47 +0000 2021
1367070103636897792,negative,1.224714279174805,-0.3745403289794922,1.5280770063400269,"@KeithOlbermann That's it - they're acting on behalf of the virus, like those zombified ants that wind up with a spike of fungus growing through their heads.",,Australia,Wed Mar 03 11:11:26 +0000 2021
1367082960281690116,neutral,1.1546467542648315,0.8554320335388184,0.6279006004333496,"Breaking: #Kafir invention without #halal certification makes debut at #kaaba #hajj2021
@TheGhalibKamal @ApostateProphet https://t.co/I8vaRyhVZx","Kafir, halal, kaaba, hajj2021",Australia,Wed Mar 03 12:02:31 +0000 2021
1367084429642854403,positive,0.748526394367218,1.806074857711792,-0.414217084646225,This is gold! https://t.co/Uae8Bx0suf,,Australia,Wed Mar 03 12:08:21 +0000 2021
1367086288612909069,negative,1.0080658197402954,-0.6660813689231873,1.8948044776916504,"Brazil’s Covid Crisis Is a Warning to the Whole World, Scientists Say https://t.co/JVE1BzwBH5",,Australia,Wed Mar 03 12:15:45 +0000 2021
1367086171172442112,negative,1.0686980485916138,0.10735204070806503,1.4530285596847534,"texas having more new covid cases today alone than NSW has had from the start of covid to now, and opening up... i’ve never heard anything dumber",,Australia,Wed Mar 03 12:15:17 +0000 2021
1367087062612992002,negative,1.0968590974807741,0.4753035604953766,1.6605212688446045,@RickyCo42344221 @therealjademac No not as yet. It is on the bucket list. It’s a fair trip from this little old island down the bottom of the Southern Hemisphere. But it’s a place I’ve wanted to go since I saw it on a travel show what seems like a 1000 years ago. Lol. One day in this post covid world. 🤞🏼🤞🏼,,Australia,Wed Mar 03 12:18:49 +0000 2021
1367097400205008899,negative,1.173145055770874,-1.2256994247436523,3.25874400138855,This is worrying. Police state explosion (which mercifully caused no injuries) at Amsterdam COVID year centre appears to be intentional. https://t.co/TBoMnTtRP3,,Australia,Wed Mar 03 12:59:54 +0000 2021
1367084386265427969,positive,1.3991116285324097,3.056625843048096,-0.880555272102356,@CollinSLKoh A vaccine passport by the quad might be a good initiative to start international travel,,Australia,Wed Mar 03 12:08:11 +0000 2021
1367100299068928001,negative,0.8492425680160522,-1.4108150005340576,4.344170570373535,"International survey asks children what they know about Covid.

“It is a stupid virus.”

#childrensvoices #covidplay #pandemicplay 

https://t.co/qzwX9KBPBT","childrensvoices, covidplay, pandemicplay",Australia,Wed Mar 03 13:11:25 +0000 2021
1367114132751716364,neutral,1.376131892204285,0.8372489213943481,1.3744016885757446,"I have been reading the COVID-19 news in Italy and Slovenia. I have decided I won’t risk visiting this year. I hope that 2022 will be much safer, so I am looking at sometime during August to October 2022. Fingers crossed that Europe will be safer then.",,Australia,Wed Mar 03 14:06:23 +0000 2021
1367117380573257729,neutral,1.7967675924301147,-0.8475362062454224,1.4951344728469849,"So, we just don’t have any law and order in this country, is that correct?? https://t.co/ujzFb44iXG",,Australia,Wed Mar 03 14:19:17 +0000 2021
1367119776703647748,negative,0.8898738026618958,-0.19420289993286133,1.2130289077758791,@goodfoodgal Gotta keep the Covid hysteria ramped up.,,Australia,Wed Mar 03 14:28:49 +0000 2021
1367120227142524928,negative,0.9241745471954346,0.030445750802755363,1.5463056564331057,@narendramodi government approved sale is AstraZeneca vaccine to Canada . But @AnitaOakville won’t appreciate that once due to political compulsions. Anyways but India will continue to helping the world. We believe in Vasudhaiv Kutumbakam https://t.co/OW83diZCHQ,,Australia,Wed Mar 03 14:30:36 +0000 2021
1367119473283461120,negative,1.213739037513733,-0.6028858423233032,2.4346067905426025,"As a doctor I specifically recommend on social media that you get a covid vaccine asap &amp; that you absolutely avoid catching covid. Thanks,  border control.

Also if you feel like using TGA advertising provisions to shut doctors opinions down, take 2 aspirin &amp; call me next year. https://t.co/Cd6IVppOHh",,Australia,Wed Mar 03 14:27:36 +0000 2021
1367157591030132739,positive,0.13166075944900513,2.492802619934082,-0.3653168976306915,"Good article.

https://t.co/AkJxOgo4u6",,Australia,Wed Mar 03 16:59:04 +0000 2021
1367165934113230848,negative,0.7397726774215698,-0.8829145431518555,3.0432000160217285,@philmorle Such a sad situation that it takes a pandemic for humanity to have a less bad influence on our planet. We need to change our footprint urgently.,,Australia,Wed Mar 03 17:32:14 +0000 2021
1367179795105153026,positive,1.4017235040664673,1.5881912708282468,-0.035314947366714484,"@AGirlInPhilly Masks in places like Supermarkets and Shopping Centres..... apart from that, we’re pretty much all clear.... you’d think we still in lockdown looking at this",,Australia,Wed Mar 03 18:27:18 +0000 2021
1367186830437744641,neutral,1.4399832487106323,0.3615010678768158,-0.0715605691075325,@ezrapants Ours get done regularly 😊 even before COVID,,Australia,Wed Mar 03 18:55:16 +0000 2021
1367197254252044291,positive,1.0079667568206787,2.2020559310913086,-0.08476552367210388,I'm glad we were at the head of the queue in Australia.... https://t.co/dTbvhI8A3X,,Australia,Wed Mar 03 19:36:41 +0000 2021
1367199526159753216,negative,0.556625247001648,-1.172722578048706,3.820592403411865,Jesus America. You are so deeply propagandised and worried about someone “jumping the line”. Fuck of with asking a loud people’s medical histories you ghoul. https://t.co/XSeFfWqApn,,Australia,Wed Mar 03 19:45:43 +0000 2021
1367191222406639616,negative,1.1943364143371582,-1.0079699754714966,2.56571888923645,"@MMFlint Covid isn't a hoax

An ear loop mask protecting you from Covid is 100% a hoax",,Australia,Wed Mar 03 19:12:43 +0000 2021
1367217165976268802,negative,1.286866307258606,-1.0615116357803345,2.4809460639953613,"This is the sign awaiting patients at the closed QEH Covid testing clinic, shut indefinitely and without notice. I think staff have summed it up ☹️☹️☹️ https://t.co/mqBKCCWnEm",,Australia,Wed Mar 03 20:55:48 +0000 2021
1367211828757946368,positive,1.6440558433532717,3.5027520656585693,-1.2742100954055786,Dolly Parton gets first dose of Covid vaccine she helped fund ❤️💐❤️ https://t.co/9EMNWjHGZH,,Australia,Wed Mar 03 20:34:36 +0000 2021
1367215900831621120,negative,1.5545551776885986,-0.1623028814792633,1.6862201690673828,"In an increasingly connected world, there has been a gradual shift from traditional #selling methods to digital selling. 

This has been further accelerated by the current Covid situation. The Thought Leader Way by @karthiknagendra https://t.co/I8jCCNtH34 https://t.co/i276s7K3kq",selling,Australia,Wed Mar 03 20:50:47 +0000 2021
