Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at
1386184067956154369,negative,1.1937403678894043,-0.6032974720001221,2.234203338623047,"This lockdown would be much easier to handle without catastrophising dickheads groundlessly speculating that it'll be extended. Yeah, it might, but do you think putting that anxiety out into the world is doing anyone a lick of good?",,Australia,Sun Apr 25 05:03:30 +0000 2021
1386184268892708866,positive,1.480687141418457,3.1639950275421143,-0.1542779207229614,Maybe 60k at the MCG? Great to be back!!! #thereshope #crowds are back #covid19 #Australia #AnzacDay https://t.co/aLRNIB8XFP,"thereshope, crowds, covid19, Australia, AnzacDay",Australia,Sun Apr 25 05:04:18 +0000 2021
1386184621344231426,negative,0.9683971405029296,-1.3101012706756592,3.707456111907959,@stevesmithffx I couldn’t be more anti this lockdown however this is just dumb...,,Australia,Sun Apr 25 05:05:42 +0000 2021
1386184703145693185,neutral,1.6000391244888306,-0.3840238749980926,1.4840043783187866,"@rpcounat @stefoons I thought they went for their /own/ wedding and it was pre COVID.

Could be wrong but that's what I remember...",,Australia,Sun Apr 25 05:06:01 +0000 2021
1386185008210010114,neutral,2.1484360694885254,-0.2397318184375763,0.8382555842399597,@rpcounat @stefoons I also think they were planning to stay in India but with COVID surging they decided to go back to Australia.,,Australia,Sun Apr 25 05:07:14 +0000 2021
1386185099159293953,neutral,1.770999550819397,0.1509391963481903,-0.0151575189083814,Should we dig a trench? https://t.co/6ecx3IKyZv,,Australia,Sun Apr 25 05:07:36 +0000 2021
1386185511849533447,negative,0.5776676535606384,0.1029030978679657,2.3118650913238525,"Is there no way the Labor &amp; Greens along with some intelligent x benches just say. ""Feck  this. MORRISDANCER, your effin out.  Come on. It's 1 stuff  up after another. And I do know ""that not far from here there would be bullets involved"" Scutmo told us. https://t.co/zTcpVuFaDi",,Australia,Sun Apr 25 05:09:14 +0000 2021
1386185758961070083,positive,1.2737159729003906,2.7561631202697754,-0.5937619805335999,"@krishashok Hi, I’ve already added this to the thread but if you have any further resources, maybe you may want to add it here too + amplify as your account will reach more people. Thanks :) https://t.co/QlLDj9v2lV",,Australia,Sun Apr 25 05:10:13 +0000 2021
1386186150021267458,negative,0.8705167174339294,0.5148886442184448,1.6343655586242676,"The flypasts have always been a significant &amp; emotional part of ANZAC day for me. It was cancelled due to our lockdown - here’s a previous one I recorded. 
I can’t watch it or listen to it and not be affected. Grown from Croatian roots but proud to be an Australian 🇦🇺🇭🇷#AnzacDay https://t.co/j8kHvTSUCu",AnzacDay,Australia,Sun Apr 25 05:11:46 +0000 2021
1386186338022551560,negative,1.2076091766357422,-1.2507750988006592,3.721193552017212,"@ClercqLieve @joanna_mcc @DanielAndrewsMP And do you love that the lockdown for 5 months was the result of catastrophic failure of the @DanielAndrewsMP govt where 801 people died. Economy decimated. Huge increase in mental health issues. Lies and deflection. But yeh, railway crossings are good",,Australia,Sun Apr 25 05:12:31 +0000 2021
1386188380526977025,neutral,1.766520857810974,0.0092581138014793,0.4302476346492767,No new community cases says WA Premier. #lockdown,lockdown,Australia,Sun Apr 25 05:20:38 +0000 2021
1386188425489895425,positive,1.958694100379944,3.8924248218536377,-1.2278796434402466,"Every day in lockdown that ends on a happy note with your spouse/partner, adds 10 years of happiness together. Stay safe ##WAlockdown #covid19","WAlockdown, covid19",Australia,Sun Apr 25 05:20:49 +0000 2021
1386190055471865857,positive,1.467970848083496,2.457325935363769,0.3960969150066376,"Biggest sporting crowd anywhere in the world in more than a year. 85,000 in the house on #AnzacDay for the Pies and Dons. How lucky are we in Australia to be able to gather as such in the midst of a global pandemic. #Afl https://t.co/2LBEYUiWv8","AnzacDay, Afl",Australia,Sun Apr 25 05:27:18 +0000 2021
1386190371302952960,positive,2.3520421981811523,2.681625366210937,-1.032126545906067,The premier says more contacts need to be tested before Tuesday to give the best chance of coming out of lock down.,,Australia,Sun Apr 25 05:28:33 +0000 2021
1386191097529999364,positive,0.102075919508934,1.2637883424758911,0.25800222158432,How very true https://t.co/XEgqnLkYnu,,Australia,Sun Apr 25 05:31:26 +0000 2021
1386191263733489664,positive,1.9768834114074707,3.620963096618652,-0.3525345027446747,"85,000 people (could be the biggest sports crowd anywhere in the world during the pandemic) at the MCG for the annual #AnzacDay game between Collingwood &amp; Essendon. One year, I’ll definitely go there to watch the annual Anzac Day game. #AFLPiesBombers #LestWeForget https://t.co/wVLAKUyKz0","AnzacDay, AFLPiesBombers, LestWeForget",Australia,Sun Apr 25 05:32:06 +0000 2021
1386191966950490115,negative,1.1550726890563965,-1.0345876216888428,2.52284836769104,"@dvcky_ More people under 65 have died in the US due to COVID than died fighting in WW1. 

https://t.co/pSextL2o7z

https://t.co/IDaKsKhWQP",,Australia,Sun Apr 25 05:34:53 +0000 2021
1386192728535420933,negative,1.15343177318573,-0.8780871629714966,2.628415822982788,@oz_f Seriously who thinks it’s okay to travel in a pandemic? To a hot spot? Why is this allowed when we are not living in normal circumstances?! 🙄,,Australia,Sun Apr 25 05:37:55 +0000 2021
1386193844539068421,negative,0.854230523109436,-0.3423071205615997,2.8863885402679443,"@australian And our federal government is letting a man (obviously a wealthy one) go into this cess pool of disease to attend a wedding, then bring back the Indian strain of covid back with him. We in the West are paying a huge price for Morrison's incompetence. We will NOT forget Morrison.",,Australia,Sun Apr 25 05:42:21 +0000 2021
1386193935337353222,negative,0.1647138744592666,-0.0801659747958183,1.205304503440857,1464 is not enough. https://t.co/XYauDcgXPw,,Australia,Sun Apr 25 05:42:43 +0000 2021
1386194181643665416,negative,1.0202137231826782,-0.1412657499313354,1.871959209442139,"How's this grub. Uses the PM'S ANZAC post to take a shot. If he had one brain cell it would get lonely. Any fool can see that covid has been a Victorian problem not federal, I refer to 92.4% of national deaths as evidence. Re vax I'm glad there is stock and happier ppl won't take https://t.co/7CstOpXWXC",,Australia,Sun Apr 25 05:43:41 +0000 2021
